id,titulo,ref,tipo,categoria,descricao,disponibilidade,preco,razao_social,cnpj,constituicao,tributacao,ativos,valor_estoque,produtos,servicos,fundacao,motivo_venda,vol_vendas_a_1,vol_vendas_a_2,vol_vendas_a_3,faturamento_mensal,lucro_bruto,margem_lucro,lucro_liquido,imovel,endividamento,condicoes_venda,numero_funcionarios,diferencial,endereco,endereco_complemento,endereco_bairro,cidade,estado,pais,_contato_responsavel,_contato_telefone,_contato_email,_contato_skype
1039,"Vendo lavanderia no Leblon RJ",,Outras,Serviços,,0,200000,"Laundry Service serviços de lavanderia e repa ltda",01.955.887/0001-34,"Sociedade Limitada",Simples,"lavadoras,k secadoras, computadores, e moveis",2000,,"lava e passa",1997,"Tenho outras atividades e não estou tendo tendo de cuidar da lavanderia.",500000,530000,550000,39000,8000,20,8000,2,,"a combinar",5,"clientela, antiga, e contato com varios hoteis e hotls ao redor, que garantem movimento o ano todo.","RUA HUMBERTO DE CAMPOS
827","loja f",leblon,Outras,"Rio de Janeiro",Brasil,Monica,2125115082,monicaburiche@gmail.com,
1040,"Clinica Alto Padrão e Premiada",,Clínica,Serviços,,0,330000,"Clinica Dr. Estetica Ltda",13.507.317/0001-60,"Sociedade Limitada",Simples,"Reaction, Luz Pulsada, Lipocavitação  Spectra Corporal/ Facial, Corrente Russa, Ultrassom,
Peeling diamante/endermo 
Plataforma Vibratória, Manta Infravermelha,Vibrocell, Macas, Recepção completa",,,"Estética avançada Corporal, Facial e Laserterapia",2003,"Tratamento de saúde do proprietário",380000,310000,0,35000,25000,80,,2,,"Negociação de desconto no pagamento a vista. Possibilidade de compra/ uso da marca para franquias.",04,"A Clinica Dr.Estética tem clientes há 12 anos e em 2013 fomos honrados pela Assembleia Legislativa do Paraná por excelencia de serviços com um certificado de "MOção" pelo deputado Ney Leprevost.Considerada uma das cinco melhores clinicas do Paraná.","Sete de Setembro 4698",701,Batel,Curitiba,Paraná,Brasil,"Bruno Gonçalves",4130185822,bemestarbruno@yahoo.com.br,
1041,"VENDA DE BISCOITARIA/DISTRIBUIDORA",,"Alimentícia ",Indústria,,0,350000,"CASARE IND E COM DE PROD ALIM. LTDA ME",13.512.046/0001-31,"Sociedade Limitada",Simples,"FORNO INDUSTRIAL, 2 AMASSADEIRAS, LAMINADORA, CILINDRO, ESTEIRA DE PRODUÇÃO, ESTEIRA DE PRODUÇÃO DE MASSA DE PIZZA, MAQUINA DE EMBALAR COM INSUFILM ENCOLHÍVEL,MÁQUINA DE LACRE, GELADEIRA, FORMAS DE BISCOITO,FORMAS DE PIZZA,COMPUT., IMPRESSORA,KOMBI,OUTROS",,"FABRICAÇÃO DE BISCOITOS (ORELHINHAS, PALITOS SALGADOS, COOKIES, BISCOITO DE AVEIA), MASSA DE PIZZAS PRÉ ASSADA","A EMPRESA É CADASTRADA COMO DISTRIBUIDORA TAMBÉM, ATUALMENTE VENDEMOS PRODUTOS DA AMENDOPÃ, OURO DE MINAS, BEL E OS NOSSOS PRODUTOS.",2011,"PROBLEMAS PARTICULARES DOS SÓCIOS",270000,290000,315000,25000,3500,15,,2,"0,00",AVISTA,"3+3 SÓCIOS","PRODUTOS DE QUALIDADE, COLONIAIS E DIFERENCIADOS. ATENDEMOS GRANDES CLIENTES, COMO CIA ZAFFARI.","RUA VITÓRIA,367, PICADA 48, DOIS IRMÃOS-RS",,"PICADA 48",Outras,"Rio Grande do Sul",Brasil,CAIO,"51 3564-3564",sabor.colonial@hotmail.com,
1042,"Vendo empresa de produtos naturais equipada",,Distribuidoras,Comércio,,0,25000,"Phase2 Comércio de produtos naturais",19.785.131/0001-50,"Sociedade Simples","Lucro Presumido","A empresa já está equipada.",3000,"Produtos naturais",,2014,"ESTOU VENDENDO PORQUE NÃO TENHO MAIS COMO INVESTIR. A EMPRESA VENDE BEM, MAS PRECISA QUE INVISTAM NELA. ",1,40000,30000,4000,2000,30,,2,"10 mil",,1,"A empresa vende muito bem, só precisa de investimento para divulgação!","Barão de Itapetininga 50
Republica",,República,Outras,"São Paulo",Brasil,Thiene,11945714011,contatothiene@gmail.com,contatothienne
1043,VENDA,,"Supermercados - Mercado",Comércio,,0,3500000,MILIORINI&ORTIZ,00.020.575/0001-76,"Sociedade Limitada","Lucro Real",,,,,,,11400000,12000000,10950000,870000,450000,45,,1,,"ENTRADA 1.500.00.00 RESTANTE NEGOCIAR",23,,"AV DAS ARARAS",,CENTRO,Outras,"São Paulo",Brasil,"LUZIA MILIORINI",1833291412,super.miliorini@uol.com.br,
1044,VENDA,,"Supermercados - Mercado",Comércio,,0,3500000,MILIORINI&ORTIZ,00.020.575/0001-76,"Sociedade Limitada","Lucro Real",,,,,,,11400000,12000000,10950000,870000,450000,45,,1,,"ENTRADA 1.500.00.00 RESTANTE NEGOCIAR",23,,"AV DAS ARARAS",,CENTRO,Outras,"São Paulo",Brasil,"LUZIA MILIORINI",1833291412,super.miliorini@uol.com.br,
1045,"CARTORIO MAIS BRASILIA",,Outras,Serviços,,0,700000,"BRASILIA SERVIÇOS CARTORARIOS LTDA",21.874.965/0001-83,"Sociedade Limitada","Lucro Presumido",,,"SERVIÇOS CARTORÁRIOS",CARTORIO,2015,"INVESTIMENTO INTERNACIONAL",0,0,960000,80000,40000,40,20000,2,0,"90% A VISTA E 10% NO MÁXIMO EM VEICULO ATE 5 ANOS DE USO",3,"UM SÓ CARTÓRIO MAIS DE 300 SERVIÇOS",WWW.CARTORIOMAIS.COM.BR/BRASILIAPLANO,"SIA TRECHO 5",BRASILIA,Outras,"Distrito Federal",Brasil,ADRIANA,6182797712,thales.comercial@gmail.com,
1046,"Academia de Ginastica",,Outras,Serviços,,0,600000,"centro esporte e lazer vida",07.925.743/0001-11,"Sociedade Limitada",Simples,completa.,,,"ginastica, dança e lutas",2006,"sociedade será desfeita porque um dos sócios vai mudar de cidade. ",500000,550000,500000,60000,720000,15,40000,2,"não temos ","aceitamos propostas e imoveis. ",12,"academia completa e funcionando, profissionais capacitados todos devidamente formados e com convenios com universidades para estágios. Studio de Pilates incluido e tatames para pratica de lutas","Rua José Cadilhe",casa,"agua verde",Curitiba,Paraná,Brasil,"Cristian Carla A.",4191560865,callnurse@terra.com.br,
1047,"AS COMÉRCIO DE PNEUS LTDA",,"Auto Center",Serviços,,0,420000,"As comércio de Pneus Ltda",08.743.300/0001-72,"Sociedade Simples",Simples,"Várias máquinas e ferramentas avaliados em R$ 104.000,00",25000,"Auto peças ","Auto elétrica, mecânica, injeção eletrônica, suspensão, freios, câmbio,  ",2004,"Motivo de ter 2 empresas e queremos ficar somente com 1",1200000,1300000,1100000,98000,60000,16,15000,2,0.00,"A negociar ",5,"Atendimento, qualidade, mão de obra eslecializada","Rua Dr Pedro Zimmermann 8090",,"Itoupava Central",Blumenau,"Santa Catarina",Brasil,"Daiani Maira Rezzini","47 8836 3610",daiani.rezzini@gmail.com,
1048,Venda,,"RH, Terceirização",Serviços,,0,100000,"FCE Assessoria e Consultoria em Recursos Humanos Ltda ME",13.036.164/0001-10,"Sociedade Limitada",Simples,"Móveis, divisórias",,,,21/12/2010,"Dissociação de sociedade","310725,66","323621,22","364414,46","26894,30","56166,78",50,15000,2,"sem dívida",,1,"Recrutamento e seleção, consultoria","Avenida Presidente Kennedy,698","Centro Comercial Campinas",Campinas,Outras,"Santa Catarina",Brasil,"Fábio Salles","(48) 3241-9494",fabio@workadvantage.com.br,
1049,"IMÓVEL COMERCIAL NA SERRA CATARINENSE",,Madeiras,Indústria,,0,3000000,"FERREIRA E SEBOLD LTDA ME ",82.965.310/0001-05,"Sociedade Limitada",Simples,,350000,"Materiais de Construção e Madeiras Beneficiadas.",,26/11/1968,"dissolução de sociedade e tratamento de saúde",1450000,1300000,1050000,100000,40000,40,18000,1,"400,000,00","Vendemos a empresa e o imóvel juntos.",08,"Produzimos madeiras beneficiadas para construção de casas de madeira, alto giro.","Rua: Anita Garibaldi
612",,"CENTRO ",Outras,"Santa Catarina",Brasil,"ALCIONE LUIZ SEBOLD ",4932770366,al.sebold@uol.com.br,
1050,"Belissima Panificadora e Confeitaria ",,"Padarias e Confeitarias",Comércio,,0,125000,"Favorita Panificadora e Confeitaria Eireli -ME",24.419.195/0001-77,"Sociedade Simples",Simples,"Fachada em ACM, Circuito de câmeras com dvr e câmera fullhd, Ar condicionado split instalados(2 de 18.000 btus)
Todos os balcoes (frios, seo e quente)
Todo maquinario para produção de paes e bolos. Refrigeradores expositores, estrutura completa.",6000,,,,"Mudança de país, estamos correndo atrás dos documentos para cidadania italiana e isso está exigindo muito tempo. Queremos construir para ter uma renda fixa para quando formos viajar.",0,0,0,35000,7000,15,,2,0,"Aceito carro ou material de construção",3,"Local com bastante fluxo e alto potencial de crescimento. ","Rua Rogerio Pereira, 848 (esquina com Dilma Virgilina Garcia)",,Aventureiro,Joinville,"Santa Catarina",Brasil,"Deivid de Assis Pereira",4738014006,deividassis15@gmail.com,
1051,Supermercado,,"Supermercados - Mercado",Comércio,,0,9000000,"Jose godofredo da costa filho",16.291.122/0001-14,"Sociedade Simples","Lucro Real",,2600000,"Produtos de supermercados 42.000 mil itens ",Restaurantes,2013,"Mudança de País",16800000,1780000,19220000,1600000,640000,40,51200,2,Não,"Aceitamos até 50% em imoveis",75,"Localização privilegiada.grandes possibilidades para crescimento imediato das vendas.","Avenida ACM 106",,Centro,Outras,Bahia,Brasil,"Fred  Costa",7736113616,conexao.fred@gmail.com,FredCosta
1052,Panificadora,,"Padarias e Confeitarias",Comércio,,0,160000,"PANIFICADORA E CONFEITARIA PILAO EIRELI - ME",08.013.886/0001-10,"Sociedade Limitada",Simples,"1 Masseira rápida, 2 fornos, 6 conjunto de prateleiras, 4 armários, 4 mesas de inox, 1 geladeira, 1 tanque de lava louça, ilha com 4 portas, balcão completo, gondolas, caixa, e outros.",30000,,,01/06/2014,"Aposentadoria do proprietário.",0,150000,480000,40000,20000,50,,2,"Não possui.",,5,,"Rua Agostinho José Congnaco, 248",,"Costa e Silva",Joinville,"Santa Catarina",Brasil,"Luiz Roussenq","47 96695874",pedro@scsuprema.com.br,
1053,"Fabricante de equipamentos",,"Massa pronta, Construção Civil.",Indústria,,0,160000,"Valtair Fernandes Comércio e Serviços",12.258.491/0001-54,"Sociedade Simples",Simples,"Torno revolver, fresa ferramenteira, viradeira de tubo, solda elétrica, solda mig, furadeira de bancada, prensa, ferramentas manuais e gabaritos",,"Maçaricos àgás glp, aquecedores de asfalto, equipamentos sob encomenda.","manutenção de equipamentos",01/01/2010,"MUdançã e aposentadoria",134000,165000,185000,15000,5000,30,,2,,"interesse apenas em venda, estamos vendendo a marca e não a empresa, por ser individual.",2,"Somoa a única empresa voltada para produção de equipamentos para impermeabilização.","Rua BArtolomeu Lourenço de Gusmão, 2734",,Boqueirão,Curitiba,Paraná,Brasil,"Valtair Fernandes","41 9697 9168",valtairjr1@gmail.com,
1054,"INDÚSTRIA DE VINAGRE E TEMPEROS",,"Alimentícia ",Indústria,,0,6500000,"VINAGREIRA W-3 IND E COM LTDA",05.807.326/0001-49,"Sociedade Simples",Simples,"Todo equipamento necessário no processo industrial: maquina de envase, rotuladora, embaladora e reator para fabricação de vinagre",,"vinagres, temperos e molhos",,1979,"os sócios irão mudar de ramo, para criar uma nova empresa",1164000,1476000,1872000,175000,175000,30,,1,,"A negociar",15,"Nossos a única empresa de Vinagre no estado do PI com uma enorme carteira de clientes entre os estados do PI e MA.","RUA VIÇOSA, 3351 ","PARQUE ALEXANDRIA",COMPRIDA,Outras,Piauí,Brasil,"JOAQUIM ANTONIO DE MELO OLIVEIRA","86 3236-4007",vinagreira-w3@hotmail.com,
1055,"Vendo Empresa Import. com Passivo e Beneficio Fiscal de IPI ( isencao )",,Atacadistas,Comércio,,0,,"Connect Ltda ",04.581.264/0001-37,"Sociedade Simples","Lucro Presumido",,,,,,,2000000,2000000,500000,300000,60000,20,,0,"a levantar ","passivo em banco e impostos. Obteve ja no STF, a isencao de pagamento de IPI. Está consolidade essa decisao. Empresa com radar simples e pro-emprego. ",3,"stá consolidade essa decisao. Empresa com radar simples e pro-emprego. ","Rua SB 165",,Vorstadt,Blumenau,"Santa Catarina",Brasil,Alex,4791044414,riella27@hotmail.com,
1056,"Passo Loja de Roupas em Shopping",,"Lojas Shopping",Comércio,,0,97000,"Loja Marazzo",12.252.248/0001-29,"Sociedade Limitada",Simples,"Ar condicionado, computadores Notbook, impressora, ",15000,"Roupas e acessorios","Roupas e acessorios",2013,Saude,123000,145800,110000,12350,6000,10%,1000,2,"25.0000,00",Negociavel,01,"Qualidade e preço","Praça Higino da Silveira 61 loja 55","Shopping do Alto",Alto,Outras,"Rio de Janeiro",Brasil,Sergio,"(21) 992363986",sergiomarazo@gmail.com,
1057,"Loja de Esportes",,"Lojas de Roupas",Comércio,,0,70000,"Multi Serviços",19.529.028/0001-49,"Sociedade Limitada",Simples,"Ativos 178 mil.",250000,"Artigos esportivos",,2015,"Solicitação de capital de giro",0,0,0,35000,14000,30,10000,2,,"Participação nos lucros da empresa.",3,,"Rua Anita Garibaldi,212","sala b",centro,Chapecó,"Santa Catarina",Brasil,Thiago,4999783336,thiagotwr@hotmail.com,
1058,TELECOM,,Outras,Serviços,,0,500000,"MARAFIGO E WOLFF LTDA",97.333.769/0001-63,"Sociedade Limitada","Lucro Presumido","Equipamentos de teste de enlaces de rádi wise stm, site master para testes em rf e antenas de celular, 8 kit de epi cintos tipo para quedistas completos novos, cordas para trabalhos em altura, ferramental de instalações, contratos ativos.",50000,,"obras contruções civis e serviços de engenharia de telecomunicações, vistorias, projetos, instalações de enlaces de rádios, swap, sistemas irradiantes, etc...",1994,aposentadoria,800000,600000,300000,60000,40000,40,25000,2,300.000,"parcelo, aceito imoveis veículos, 100%",4,"prestação de serviços em no Brasil todo, espanssão das telecomunicações e internet.","AV GETURLUI VARGAS","LOJA 7",CENTRO,Curitiba,Paraná,Brasil,RAFAEL,4196925020,wolff.rafael@gmail.com,
1059,boliche,,"Bares e Lanchonetes",Comércio,,0,220000,"brum e toso",23.630.362/0001-61,"Sociedade Simples",Simples,,,,,,,0,0,0,30000,10000,30,,2,,,2,"boliche com duas pistas e com amplo espaço para restaurante e pizzaria.","sarandi
centro",1610,centro,Outras,"Rio Grande do Sul",Brasil,"diego toso",5499530231,diegotoso.ats@hotmail.com,
1060,"RESTAURANTE EM GRAMADO - RS",,Restaurantes,Comércio,,0,300000,"Cafeteria e Creperia Mota Krupp",01.938.363/0001-35,"Sociedade Limitada",Simples,"Restaurante com 15 anos estabelecido no mesmo end. Contamos com todos equipamentos de salão, copa, cozinha quente, cozinha fria, equipamentos de ponta e estrutura de deposito. Mais detalhes pessoalmente.",15000,"Bebidas, insumos de matéria prima para Buffet e a la carte.","Servimos ao meio dia Buffet e a noite A la carte e FONDUE",1986,"Mudança para o exterior - Nosso filho mais velho ganhou uma bolsa de estudo esportista.",1355848,"1235917,50","1180388,52",85000,40000,35,18000,2,"Não constam","Venda total da empresa porteira fechada sem os PASIVOS",6,"Nossa empresa unica localizada dentro da praça principal de Gramado com decoração aos pés da replica da Torre Eiffel. Motivo da venda mudança para exterior por bolça de estudo de nosso filho mais velho.","Largo Claudio Pasqual 55 SL 10
Centro",,Centro,Outras,"Rio Grande do Sul",Brasil,"Igor Krupp",5481339190,chef.igorkrupp@yahoo.com.br,igorkrupp1
1061,"Vendo Empresa de Carvão Ecologico/ Energia de Biomassa",,Indústria,Indústria,,0,350000,"Carvanz Industria e Comercio",14.789.951/0001-04,"Sociedade Limitada",Simples,,20000,"Carvao para churrasco
carvao para lareiras",,2011,"Mudança de estado",200000,300000,350000,45000,30000,60,20000,2,,"vendo 100% da empresa ou 50% cotas.",1,"Empresa com grande potencia de crescimento, com materia prima abundante e gratuita na região, carteira de clientes em 10 estados brasileiros, com 3 trading trabalhando para exportação.
Mercado com maior crescimento nos ultimos anos, energia verde, biomas","Arthur Estevao sanches 184",Barracão,Liberata,Outras,"Santa Catarina",Brasil,Fernando,"49 84323607",fernando@procarvao.com.br,"fernando.caminski 1"
1062,"Equipamentos para impermeabilização",,Indústria,Indústria,,0,150000,"Valtair Fernandes Comercio e Serviços",12.258.491/0001-54,"Sociedade Simples",Simples,"Torno revolver, fresa ferramenteira, solda mig, solda elétrica, furadeira de coluna, policorte, prensa, viradeira de tubo.",,"Maçaricos;
Aquecedores de asfalto;
Equipamentos sob encomenda","Manutenção de equipamentos",2010,"Preciso de capital para expandir o negócio, e não tenho interesse em continuar.",134900,165223,180426,18000,10000,25%,,2,,"Estou vendendo a marca registrada no inpi, o ferramental, e o cadastro de clientes (aproximadamente 70)",01,"Somos a única empresa voltada exclusivamente para a produção e venda de equipamentos para impermeabilização.","Rua Bartolomeu Lourenço de Gusmão, 2734",,Boqueirão,Curitiba,Paraná,Brasil,"Valtair Fernandes",4196979168,valtairjr1@gmail.com,
1064,"Produtos para laboratorios em pesquisa cientifica ",,Distribuidoras,Comércio,,0,89000,"Sampaio Lab Produtos para laboratorios",13.559.427/0001-76,"Sociedade Simples",Simples,,12000,"anticorpos, reagentes, material de consumo plastico, vidraria, material cirurgico",,2011,"problemas de doenca em familia",380000,430000,435000,35000,10000,30,,2,"20.000,00",100%,2,"o diferencial é que trabalhamos com professores com verba aprovada, temos como saber quem tem verba aprovada, e direcionar a visita para estes, com verba aprovada em reais e em dolares, para compra no mercado nacional, e para importacao. ","rua dr jacy chaves 208","Ribeirao Preto - SP","jardim palmares",Outras,"São Paulo",Brasil,"Marta Sampaio",16-3023-4778,martasamp@hotmail.com,martasamp
1065,"FRANQUIA SERVIÇOS AUTOMOTIVOS",,Outras,Serviços,,0,120000,"DOLSAN & RADKE SOLUÇÕES AUTOMOTIVAS",23.010.596/0001-06,"Sociedade Simples",Simples,"Carro, Ferramental, Estoques, Móveis de escritório, Carteira de clientes.",10000,"Lavação a Seco Profissional, Higienização & Impermeabilização de Tecidos, Higienização & Hidratação de Couro, Óleo Lubrificante, Filtros diversos.","Serviços de mecânica e estética automotiva.",2014,"Falta de afinidade com o negócio. Desejo retornar á minha área de atuação profissional (contabilidade).",0,0,6000,8000,2000,15,2000,2,"0,00","Venda total da empresa.",2,"Atendimento delivery com unidade móvel","R PRES PRUDENTE DE MORAES, 1326","SALA 1","SANTO ANTONIO",Joinville,"Santa Catarina",Brasil,JAIME,4796750455,jaime.radke@brturbo.com.br,
1066,"Empresa de transporte de passageiros e turismo",,Transportes,Serviços,,0,1000000,"Left Transporte e Turismp",00.082.356/0001-11,"Sociedade Limitada","Lucro Presumido","3 ônibus e 3 micro-ônibus",,,"Transporte de passageiros com frota própria",1994,"Divergência societária",3600000,3600000,3600000,100000,40000,40,,1,zero,,,,"Rua Pref. Helmuth Fallgatter, 680",,"Boa Vista",Joinville,"Santa Catarina",Brasil,"Marcos Antonio Lopes Pereira","47 84232299",jrlp.julia@gmail.com,
1067,"Loterica JR",,Lotérica,Serviços,,0,350000,"Agencia Loterica JR Ltda",10.308.223/0001-74,"Sociedade Limitada",Simples,,,,,2008,"Cuidar de outro negocio da familia",180000,190000,200000,17000,16000,9,6000,2,,,3,Licitada,"Rua Frederico Jensen, 3294",,Itoupavazinha,Blumenau,"Santa Catarina",Brasil,"Jorge Floriani Kulkamp",4733380088,jorge@lotericajr.com.br,
1068,"distribuidora com exclusividade",,Atacadistas,Comércio,,0,265000,"veloz distribuidora eireli Epp",22.902.768/0001-93,"Sociedade Simples",Simples,"carros , camaras frias , escritorios , ",0,"refrigerados e congelados",distribuição,000,mudança,0,00,0,50000,0,000,10000,2,nao,"em andamento.. carteira de clientes e sem dívidas.. è só pegar a cheve e dar continuidade",4,exclusividade,"RUA ERICK KOPSCH 64",,badenfurt,Blumenau,"Santa Catarina",Brasil,"mucio cesar",4799480544,mcesar2001@bol.com.br,
1069,"Empreendimento Imobiliario",,Construtoras,Serviços,,0,,"a definir",14.099.536/0001-10,"Sociedade Simples",Simples,,,,alugueis,2016,"procuro socio investidor para negocio unico na região com busca pelo comercio para este tipo de negocio",200000,300000,400000,350000,250000,72,250000,1,,,,"busco investidor para negocio imobiliario na cidade de londrina com lucro certo e clientes ja em busca deste tipo de negocio.","Londrina PR",,Centro,Outras,Paraná,Brasil,"Robson Gimenez",4391060989,robsongimenez@outlook.com.br,
